t,torDes,posDes,velDes,torAct,posAct,velAct,accelAct,i,velErr,posErr,torKdEst,torEst,i2t
0.0,0.0,0.5691068723055729,0.5952270881001461,0.8200000000000001,0.6642136811544826,0.5451710451529488,-30.543925135016522,0.679,0.05005604294719737,-0.09510680884890975,901.0087730495526,1.3880000000000001,0
0.001,0.0,0.5706408530934585,0.718063360855507,0.8200000000000001,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,0.2578200371046024,-0.10277671278833796,4640.760667882842,2.616,0
0.002,0.0,0.5706408530934585,0.8383863594879961,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,0.3781430357370914,-0.10277671278833796,6806.574643267646,2.616,0
0.003,0.0,0.5721748338813442,0.9559866444873739,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,0.4957433207364693,-0.10124273200045232,8923.379773256447,2.616,0
0.004,0.0,0.5737088146692297,1.0704453368331621,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,0.6102020130822574,-0.09970875121256667,10983.636235480635,2.616,0
0.005,0.0,0.5737088146692297,1.1814482772600015,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,0.7212049535090969,-0.09970875121256667,12981.689163163743,2.616,0
0.006,0.0,0.5752427954571154,1.2884718669922939,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,0.8282285432413891,-0.09817477042468103,14908.113778345005,2.616,0
0.007,0.0,0.5767767762450011,1.39120194676468,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,0.9309586230137754,-0.09664078963679539,16757.255214247954,2.616,0
0.008,0.0,0.5783107570328867,1.489429077066921,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,1.029185753316016,-0.09510680884890975,18525.343559688292,2.616,0
0.009000000000000001,0.0,0.5798447378207724,1.5827343788785377,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,1.122491055127633,-0.09357282806102411,20204.838992297395,2.616,0
0.01,0.0,0.581378718608658,1.670698973179052,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,1.2104556494281473,-0.09203884727313846,21788.20168970665,2.616,0
0.011,0.0,0.5829126993965437,1.7532181402133438,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,1.292974816462439,-0.09050486648525283,23273.546696323905,2.616,0
0.012,0.0,0.5859806609723149,1.8298730009609347,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,1.36962967721003,-0.08743690490948154,24653.33418978054,2.616,0
0.013000000000000001,0.0,0.5875146417602005,1.9005588356667051,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,1.4403155119158004,-0.0859029241215959,25925.679214484408,2.616,0
0.014,0.0,0.5890486225480862,1.9648567653101763,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,1.5046134415592716,-0.08436894333371026,27083.041948066886,2.616,0
0.015,0.0,0.5921165841238575,2.0226620701362283,-0.86,0.6734175658817965,0.4602433237509047,-88.54913997359215,0.0,1.5624187463853236,-0.08130098175793898,28123.537434935828,2.616,0
0.016,0.0,0.5936505649117432,2.0737653106346223,-0.86,0.6810874698212247,0.4602433237509047,-88.54913997359215,0.0,1.6135219868837176,-0.08743690490948154,29043.39576390692,2.616,0
0.017,0.0,0.5951845456996288,2.117852327539999,-0.96,0.6810874698212247,0.4602433237509047,-88.54913997359215,0.0,1.6576090037890945,-0.0859029241215959,29836.9620682037,2.616,0
