t,torDes,posDes,velDes,torAct,posAct,velAct,accelAct,i,velErr,posErr,torKdEst,torEst,i2t
6.1080000000000005,0.0,-2.748893571891069,0.0,0.8200000000000001,22.514236023797555,-5.763042283500236,90.37597610165462,-0.341,5.763042283500236,-25.263129595688625,0.0,-0.9590000000000001,1
6.109,0.0,-2.748893571891069,0.0,0.8200000000000001,22.514236023797555,-5.763042283500236,90.37597610165462,-0.341,5.763042283500236,-25.263129595688625,0.0,-0.9590000000000001,1
6.11,0.0,-2.748893571891069,0.0,0.8200000000000001,22.514236023797555,-5.763042283500236,90.37597610165462,-0.341,5.763042283500236,-25.263129595688625,0.0,-0.9590000000000001,1
6.111,0.0,-2.748893571891069,0.0,0.8200000000000001,22.514236023797555,-5.763042283500236,90.37597610165462,-0.341,5.763042283500236,-25.263129595688625,0.0,-0.9590000000000001,1
6.112,0.0,-2.748893571891069,0.0,0.8200000000000001,22.514236023797555,-5.763042283500236,90.37597610165462,-0.341,5.763042283500236,-25.263129595688625,0.0,-0.9590000000000001,1
6.113,0.0,-2.748893571891069,0.0,0.8200000000000001,22.514236023797555,-5.763042283500236,90.37597610165462,-0.341,5.763042283500236,-25.263129595688625,0.0,-0.9590000000000001,1
6.114,0.0,-2.748893571891069,0.0,0.8200000000000001,22.514236023797555,-5.763042283500236,90.37597610165462,-0.341,5.763042283500236,-25.263129595688625,0.0,-0.9590000000000001,1
6.115,0.0,-2.748893571891069,0.0,0.8200000000000001,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.1160000000000005,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.117,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.118,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.119,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.12,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.121,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.122,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.123,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.1240000000000006,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.125,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.126,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.127,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.128,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.1290000000000004,0.0,-2.748893571891069,0.0,1.04,22.429867080463843,-5.757073257458415,151.329366206114,-0.34500000000000003,5.757073257458415,-25.178760652354914,0.0,-0.099,1
6.13,0.0,-2.748893571891069,0.0,1.04,22.34396415634225,-5.707331373776577,-94.82028250893296,-0.28300000000000003,5.707331373776577,-25.09285772823332,0.0,-3.873,1
6.131,0.0,-2.748893571891069,0.0,0.9400000000000001,22.34396415634225,-5.707331373776577,-94.82028250893296,-0.28300000000000003,5.707331373776577,-25.09285772823332,0.0,-3.873,1
6.132000000000001,0.0,-2.748893571891069,0.0,0.9400000000000001,22.34396415634225,-5.707331373776577,-94.82028250893296,-0.28300000000000003,5.707331373776577,-25.09285772823332,0.0,-3.873,1
6.133,0.0,-2.748893571891069,0.0,0.9400000000000001,22.34396415634225,-5.707331373776577,-94.82028250893296,-0.28300000000000003,5.707331373776577,-25.09285772823332,0.0,-3.873,1
6.134,0.0,-2.748893571891069,0.0,0.9400000000000001,22.34396415634225,-5.707331373776577,-94.82028250893296,-0.28300000000000003,5.707331373776577,-25.09285772823332,0.0,-3.873,1
6.135,0.0,-2.748893571891069,0.0,0.9400000000000001,22.34396415634225,-5.707331373776577,-94.82028250893296,-0.28300000000000003,5.707331373776577,-25.09285772823332,0.0,-3.873,1
6.136,0.0,-2.748893571891069,0.0,0.9400000000000001,22.34396415634225,-5.707331373776577,-94.82028250893296,-0.28300000000000003,5.707331373776577,-25.09285772823332,0.0,-3.873,1
