t,torDes,posDes,velDes,torAct,posAct,velAct,accelAct,i,velErr,posErr,torKdEst,torEst,i2t
0.0,0.0,0.8191457407309324,0.0,-0.04,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.001,-0.194,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.002,-0.332,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.003,-0.40900000000000003,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.004,-0.42,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.005,-0.362,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.006,-0.233,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.007,-0.03,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.008,0.247,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.009000000000000001,0.596,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.01,1.018,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.011,1.5090000000000001,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.012,2.065,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.013000000000000001,2.682,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.014,3.354,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.015,4.074,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.016,4.836,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.017,5.63,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.018000000000000002,6.449,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.019,7.281000000000001,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.02,8.119,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.021,8.951,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.022,9.767,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.023,10.557,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.024,11.312,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.025,12.02,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.026000000000000002,12.674,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.027,13.265,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.028,13.785,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.029,14.227,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.03,14.586,0.8191457407309324,0.0,-0.16,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.031,14.857000000000001,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.032,15.037,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.033,15.123000000000001,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.034,15.116,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.035,15.017,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.036000000000000004,14.827,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.037,14.552,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.038,14.195,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.039,13.764000000000001,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.04,13.266,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.041,12.712,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.042,12.11,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.043000000000000003,11.473,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.044,10.812,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.045,10.14,0.8191457407309324,0.0,0.08,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.046,9.47,0.8191457407309324,0.0,-0.04,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.047,8.815,0.8191457407309324,0.0,-0.04,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.048,8.189,0.8191457407309324,0.0,-0.04,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
0.049,7.604,0.8191457407309324,0.0,-0.04,0.8191457407309324,-0.1957212223186441,-554.341039949512,0.0,0.1957212223186441,0.0,0.0,0.0,0
