t,torDes,posDes,velDes,torAct,posAct,velAct,accelAct,i,velErr,posErr,torKdEst,torEst,i2t
0.0,0.0,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.001,0.0,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.002,2.333,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.003,2.333,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.004,4.667,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.005,4.667,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.006,7.0,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.007,7.0,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.008,9.333,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.009000000000000001,9.333,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.01,11.667,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.011,11.667,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.012,14.0,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.013000000000000001,14.0,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.014,16.333000000000002,0.3911651009108385,0.0,-0.12,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.015,16.333000000000002,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.016,18.667,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.017,18.667,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.018000000000000002,21.0,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.019,21.0,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.02,23.333000000000002,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.021,23.333000000000002,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.022,25.667,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.023,25.667,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
0.024,28.0,0.3911651009108385,0.0,-0.02,0.3911651009108385,0.03193952531149623,-4.967905182876659,0.0,-0.03193952531149623,0.0,0.0,0.0,0
