t,torDes,posDes,velDes,torAct,posAct,velAct,accelAct,i,velErr,posErr,torKdEst,torEst,i2t
0.0,0.0,1.5938060386131812,0.21373302019922558,-0.46,1.6229516735830083,0.0905825881785057,2.9301634680032,0.0,0.12315043202071987,-0.02914563496982718,2216.707776372958,1.084,0
0.001,0.0,1.5938060386131812,0.5440191278466325,-0.46,1.6229516735830083,0.0905825881785057,2.9301634680032,0.0,0.4534365396681268,-0.02914563496982718,8161.857714026281,1.084,0
0.002,0.0,1.5953400194010667,0.9018465310905099,-0.46,1.6229516735830083,0.0905825881785057,2.9301634680032,0.0,0.8112639429120042,-0.02761165418194154,14602.750972416075,1.084,0
0.003,0.0,1.5968740001889523,1.2831311594811912,-0.46,1.6229516735830083,0.0905825881785057,2.9301634680032,0.0,1.1925485713026853,-0.026077673394055898,21465.87428344834,1.084,0
0.004,0.0,1.5984079809768381,1.6832653437934113,-0.46,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,1.5926827556149052,-0.02761165418194154,28668.289601068296,1.084,0
0.005,0.0,1.5999419617647237,2.0973272555365456,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,2.0067446673580402,-0.026077673394055898,36121.40401244472,1.084,0
0.006,0.0,1.603009923340495,2.5200809069546124,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,2.4294983187761066,-0.023009711818284616,43730.96973796992,1.084,0
0.007,0.0,1.6060778849162662,2.9459761510262688,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,2.855393562847763,-0.019941750242513333,51397.08413125973,1.084,0
0.008,0.0,1.6091458464920376,3.369462840730173,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,3.2788802525516667,-0.01687378866674205,59019.844545930006,1.084,0
0.009000000000000001,0.0,1.6137477888556944,3.7844672302693847,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,3.6938846420908784,-0.01227184630308513,66489.92355763582,1.084,0
0.01,0.0,1.6168157504314657,4.185439172622562,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,4.094856584444056,-0.009203884727313847,73707.418519993,1.084,0
0.011,0.0,1.6214176927951227,4.566514361503003,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,4.475931773324498,-0.0046019423636569235,80566.77191984096,1.084,0
0.012,0.0,1.6275536159466653,4.922037930134248,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,4.831455341955743,0.0015339807878856412,86966.19615520338,1.084,0
0.013000000000000001,0.0,1.6321555583103222,5.246773890760314,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,5.156191302581807,0.006135923151542565,92811.44344647255,1.084,0
0.014,0.0,1.6382914814618648,5.535590975380336,-0.56,1.6260196351587797,0.0905825881785057,2.9301634680032,0.0,5.445008387201829,0.01227184630308513,98010.15096963293,1.084,0
